name,summary,age,animal,family,weight,iq
Wilbur,Big scary cat,94.8,Superhero,Malfoys,79.75,151.2
Archibold,Big scary cat,55.8,Tiger,Malfoys,85.09,109.9
Wendy,Big scary cat,16.8,Superhero,Malfoys,54.81,182.4
Archibold,Big scary cat,83.8,Tiger,Malfoys,7.53,135.3
Wendy,Big scary cat,44.8,Superhero,Malfoys,124.37,166.6
Fred,Big scary cat,5.8,Tiger,Malfoys,53.02,69.4
Wendy,Big scary cat,72.8,Superhero,Malfoys,101.83,129.4
Fred,Big scary cat,33.8,Tiger,Malfoys,134.75,172.2
Wilbur,Big scary cat,70.8,Superhero,Malfoys,33.5,37.9
Fred,Big scary cat,61.8,Tiger,Malfoys,175.31,109.3
Wilbur,Big scary cat,94.8,Superhero,Malfoys,4.14,137.1
Wilbur,Big scary cat,98.8,Superhero,Malfoys,125.51,124.5
Wilbur,Big scary cat,22.8,Superhero,Malfoys,183.49,43.3
Archibold,Big scary cat,59.8,Tiger,Malfoys,11.34,21.6
Wendy,Big scary cat,20.8,Superhero,Malfoys,20.32,199.5
Archibold,Big scary cat,83.8,Tiger,Malfoys,110.89,139.3
Archibold,Big scary cat,87.8,Tiger,Malfoys,12.71,174.5
Archibold,Big scary cat,11.8,Tiger,Malfoys,153.8,110.3
Wendy,Big scary cat,48.8,Superhero,Malfoys,19.2,49.9
Fred,Big scary cat,9.8,Tiger,Malfoys,178.56,22.2
Wendy,Big scary cat,72.8,Superhero,Malfoys,171.67,157.3
Fred,Big scary cat,61.8,Tiger,Malfoys,157.28,80.5
Wilbur,Big scary cat,98.8,Superhero,Malfoys,181.78,119.7
Archibold,Big scary cat,87.8,Tiger,Malfoys,151.09,58.2
Wendy,Big scary cat,76.8,Superhero,Malfoys,64.93,27
Fred,Big scary cat,65.8,Tiger,Malfoys,177.37,32.7
Archibold,Big scary cat,63.8,Tiger,Malfoys,29.42,192.9
Wendy,Big scary cat,100.8,Superhero,Malfoys,151.31,66.4
Wendy,Big scary cat,24.8,Superhero,Malfoys,58.49,104.4
Fred,Big scary cat,93.8,Tiger,Malfoys,174.3,33.8
Archibold,Big scary cat,91.8,Tiger,Malfoys,75.63,64
Wilbur,Big scary cat,54.8,Superhero,Malfoys,193.51,153
Wendy,Big scary cat,52.8,Superhero,Malfoys,111.19,167.7
Fred,Big scary cat,89.8,Tiger,Malfoys,75.33,121.9
Fred,Big scary cat,13.8,Tiger,Malfoys,54.17,161.5
Wilbur,Big scary cat,82.8,Superhero,Malfoys,166.48,65.8
Wilbur,Big scary cat,50.8,Superhero,Malfoys,85.84,124.1
Archibold,Big scary cat,43.8,Tiger,Malfoys,159.06,2.2
Fred,Big scary cat,41.8,Tiger,Malfoys,132.03,37.5
Wendy,Big scary cat,80.8,Superhero,Malfoys,192.25,37.2
Wilbur,Big scary cat,78.8,Superhero,Malfoys,78.13,133.9
Wilbur,Big scary cat,2.8,Superhero,Malfoys,137.75,138.4
Archibold,Big scary cat,39.8,Tiger,Malfoys,8.52,65.6
Archibold,Big scary cat,67.8,Tiger,Malfoys,27.79,183.2
Wendy,Big scary cat,28.8,Superhero,Malfoys,193.25,130
Archibold,Big scary cat,95.8,Tiger,Malfoys,83.68,182.9
Wendy,Big scary cat,56.8,Superhero,Malfoys,76.25,36.4
Fred,Big scary cat,17.8,Tiger,Malfoys,14.37,63.8
Wendy,Big scary cat,84.8,Superhero,Malfoys,170.6,163.3
Fred,Big scary cat,45.8,Tiger,Malfoys,12.48,164.2
Wilbur,Big scary cat,6.8,Superhero,Malfoys,111.18,150.5
Fred,Big scary cat,73.8,Tiger,Malfoys,185.99,165.1
Wilbur,Big scary cat,34.8,Superhero,Malfoys,152.58,179
Wilbur,Big scary cat,62.8,Superhero,Malfoys,142.51,192.7
Archibold,Big scary cat,99.8,Tiger,Malfoys,57.29,169.6
Archibold,Big scary cat,23.8,Tiger,Malfoys,27.66,84.3
Fred,Big scary cat,97.8,Tiger,Malfoys,113.99,36
Fred,Big scary cat,21.8,Tiger,Malfoys,106.34,133.3
Wendy,Big scary cat,60.8,Superhero,Malfoys,17.67,179.5
Wilbur,Big scary cat,58.8,Superhero,Malfoys,196.84,7.4
Archibold,Big scary cat,51.8,Tiger,Malfoys,118.6,130.1
Archibold,Big scary cat,19.8,Tiger,Malfoys,7.85,102.9
Wendy,Big scary cat,88.8,Superhero,Malfoys,138.22,147.8
Wendy,Big scary cat,12.8,Superhero,Malfoys,37.01,125.5
Wilbur,Big scary cat,86.8,Superhero,Malfoys,41.52,196.2
Fred,Big scary cat,49.8,Tiger,Malfoys,171,121.9
Archibold,Big scary cat,47.8,Tiger,Malfoys,150.42,157.4
Wilbur,Big scary cat,10.8,Superhero,Malfoys,176.42,175.5
Wendy,Big scary cat,8.8,Superhero,Malfoys,22.06,52.9
Fred,Big scary cat,77.8,Tiger,Malfoys,39.68,115.8
Fred,Big scary cat,1.8,Tiger,Malfoys,138.87,123.5
Archibold,Big scary cat,75.8,Tiger,Malfoys,39.9,138
Wilbur,Big scary cat,38.8,Superhero,Malfoys,126.88,129.4
Wendy,Big scary cat,36.8,Superhero,Malfoys,197.79,12.2
Wendy,Big scary cat,64.8,Superhero,Malfoys,121.74,104.8
Fred,Big scary cat,25.8,Tiger,Malfoys,177.16,195.6
Fred,Big scary cat,53.8,Tiger,Malfoys,174.89,113.3
Wilbur,Big scary cat,90.8,Superhero,Malfoys,16.85,69
Wilbur,Big scary cat,14.8,Superhero,Malfoys,160.01,56.9
Wilbur,Big scary cat,42.8,Superhero,Malfoys,109.65,194.1
Archibold,Big scary cat,79.8,Tiger,Malfoys,165.12,22
Archibold,Big scary cat,3.8,Tiger,Malfoys,39.12,78.6
Wendy,Big scary cat,40.8,Superhero,Malfoys,2.29,12.3
Archibold,Big scary cat,31.8,Tiger,Malfoys,63.62,32.6
Wendy,Big scary cat,68.8,Superhero,Malfoys,71.9,121.8
Fred,Big scary cat,29.8,Tiger,Malfoys,153.77,68.2
Wendy,Big scary cat,92.8,Superhero,Malfoys,42.1,138.6
Fred,Big scary cat,53.8,Tiger,Malfoys,67.52,49.4
Fred,Big scary cat,57.8,Tiger,Malfoys,63.64,29.4
Wilbur,Big scary cat,90.8,Superhero,Malfoys,110.88,123.8
Wilbur,Big scary cat,18.8,Superhero,Malfoys,192.72,152.4
Fred,Big scary cat,81.8,Tiger,Malfoys,102.08,175.7
Wilbur,Big scary cat,42.8,Superhero,Malfoys,30.53,33.6
Wilbur,Big scary cat,46.8,Superhero,Malfoys,133.33,157.7
Archibold,Big scary cat,79.8,Tiger,Malfoys,35.52,118.1
Archibold,Big scary cat,7.8,Tiger,Malfoys,74.21,62.4
Archibold,Big scary cat,31.8,Tiger,Malfoys,158.09,77.5
Archibold,Big scary cat,35.8,Tiger,Malfoys,176.92,124.5
Wendy,Big scary cat,68.8,Superhero,Malfoys,54.06,128.8
Wendy,Big scary cat,96.8,Superhero,Malfoys,30.15,136
Fred,Big scary cat,57.8,Tiger,Malfoys,162.34,54.9
Fred,Big scary cat,85.8,Tiger,Malfoys,85.65,189.4
Wilbur,Big scary cat,46.8,Superhero,Malfoys,164.53,77.9
Wilbur,Big scary cat,74.8,Superhero,Malfoys,85.24,35.4
Archibold,Big scary cat,35.8,Tiger,Malfoys,60.68,110.9
Archibold,Big scary cat,63.8,Tiger,Malfoys,25.75,140.9
Wendy,Big scary cat,100.8,Superhero,Malfoys,165.93,77.2
Wendy,Big scary cat,24.8,Superhero,Malfoys,58,25.7
Archibold,Big scary cat,91.8,Tiger,Malfoys,199.6,166.1
Wendy,Big scary cat,52.8,Superhero,Malfoys,5.73,6
Fred,Big scary cat,89.8,Tiger,Malfoys,90.25,69.5
Fred,Big scary cat,13.8,Tiger,Malfoys,82.91,34.1
Archibold,Big scary cat,87.8,Tiger,Malfoys,135.42,147.1
Archibold,Big scary cat,11.8,Tiger,Malfoys,186.68,193.1
Wilbur,Big scary cat,50.8,Superhero,Malfoys,31.6,132.8
Wendy,Big scary cat,48.8,Superhero,Malfoys,8.46,28.1
Fred,Big scary cat,41.8,Tiger,Malfoys,86.37,102.4
Fred,Big scary cat,9.8,Tiger,Malfoys,30.09,175
Wilbur,Big scary cat,78.8,Superhero,Malfoys,96.4,89.3
Wilbur,Big scary cat,2.8,Superhero,Malfoys,124.14,42.8
Wendy,Big scary cat,76.8,Superhero,Malfoys,69.79,102.3
Archibold,Big scary cat,39.8,Tiger,Malfoys,35.64,88.2
Fred,Big scary cat,37.8,Tiger,Malfoys,186.6,194.9
Archibold,Big scary cat,67.8,Tiger,Malfoys,19.56,165.1
Fred,Big scary cat,65.8,Tiger,Malfoys,47.13,112.6
Wendy,Big scary cat,28.8,Superhero,Malfoys,53.9,41.4
Wilbur,Big scary cat,26.8,Superhero,Malfoys,45.19,90.7
Fred,Big scary cat,93.8,Tiger,Malfoys,53.29,156.6
Wilbur,Big scary cat,54.8,Superhero,Malfoys,122.15,137.5
Archibold,Big scary cat,15.8,Tiger,Malfoys,3.81,33.6
Wilbur,Big scary cat,82.8,Superhero,Malfoys,70.74,22.6
Archibold,Big scary cat,43.8,Tiger,Malfoys,13.9,137
Wendy,Big scary cat,80.8,Superhero,Malfoys,197.73,174.7
Wendy,Big scary cat,4.8,Superhero,Malfoys,113.1,113.3
Archibold,Big scary cat,71.8,Tiger,Malfoys,171.71,21.4
Wendy,Big scary cat,32.8,Superhero,Malfoys,135.95,29.3
Fred,Big scary cat,69.8,Tiger,Malfoys,144.53,116.2
Wilbur,Big scary cat,30.8,Superhero,Malfoys,88.19,183.6
Fred,Big scary cat,97.8,Tiger,Malfoys,102.18,141.1
Fred,Big scary cat,21.8,Tiger,Malfoys,170.46,176.1
Wilbur,Big scary cat,58.8,Superhero,Malfoys,67.37,167.4
Archibold,Big scary cat,19.8,Tiger,Malfoys,144.54,146.4
Wilbur,Big scary cat,86.8,Superhero,Malfoys,69.62,166.6
Archibold,Big scary cat,47.8,Tiger,Malfoys,198.17,97.3
Fred,Big scary cat,45.8,Tiger,Malfoys,132.7,115.6
Wendy,Big scary cat,8.8,Superhero,Malfoys,166.08,12.2
Wilbur,Big scary cat,6.8,Superhero,Malfoys,12.48,96.8
Archibold,Big scary cat,75.8,Tiger,Malfoys,194.69,37.6
Wendy,Big scary cat,36.8,Superhero,Malfoys,46.82,23.5
Wilbur,Big scary cat,34.8,Superhero,Malfoys,187.37,26.2
Wendy,Big scary cat,64.8,Superhero,Malfoys,192.34,60.4
Fred,Big scary cat,25.8,Tiger,Malfoys,108.36,36.3
Archibold,Big scary cat,23.8,Tiger,Malfoys,137.53,150.8
Wendy,Big scary cat,60.8,Superhero,Malfoys,140.07,97.4
Wendy,Big scary cat,12.8,Superhero,Malfoys,127.78,36
Fred,Big scary cat,49.8,Tiger,Malfoys,7.25,158.1
Wilbur,Big scary cat,10.8,Superhero,Malfoys,102.55,70.6
Fred,Big scary cat,1.8,Tiger,Malfoys,193.19,183.9
Wilbur,Big scary cat,38.8,Superhero,Malfoys,118.27,49.8
Archibold,Big scary cat,27.8,Tiger,Malfoys,114.42,31.4
Wendy,Big scary cat,16.8,Superhero,Malfoys,92.25,65.4
Fred,Big scary cat,77.8,Tiger,Malfoys,48.83,10
Fred,Big scary cat,1.8,Tiger,Malfoys,15.06,189.7
Fred,Big scary cat,5.8,Tiger,Malfoys,148.54,188.9
Wilbur,Big scary cat,38.8,Superhero,Malfoys,44.11,143.4
Wilbur,Big scary cat,66.8,Superhero,Malfoys,103.21,94.4
Archibold,Big scary cat,27.8,Tiger,Malfoys,173.37,85.5
Wilbur,Big scary cat,94.8,Superhero,Malfoys,189.01,94.6
Archibold,Big scary cat,55.8,Tiger,Malfoys,200.99,163.5
Wendy,Big scary cat,16.8,Superhero,Malfoys,137.34,166.5
Wendy,Big scary cat,20.8,Superhero,Malfoys,103.57,187.7
Archibold,Big scary cat,83.8,Tiger,Malfoys,73.68,179.7
Wendy,Big scary cat,44.8,Superhero,Malfoys,100.88,140
Fred,Big scary cat,5.8,Tiger,Malfoys,179.64,184.5
Wendy,Big scary cat,72.8,Superhero,Malfoys,188.48,164.1
Fred,Big scary cat,33.8,Tiger,Malfoys,71.92,33.7
Wilbur,Big scary cat,70.8,Superhero,Malfoys,141.95,96.3
Fred,Big scary cat,61.8,Tiger,Malfoys,132.95,65.3
Wilbur,Big scary cat,98.8,Superhero,Malfoys,68.55,103.5
Wilbur,Big scary cat,22.8,Superhero,Malfoys,145.35,4.3
Archibold,Big scary cat,59.8,Tiger,Malfoys,175.23,123.9
Wendy,Big scary cat,20.8,Superhero,Malfoys,120.16,85.1
Archibold,Big scary cat,87.8,Tiger,Malfoys,151.67,104.3
Archibold,Big scary cat,11.8,Tiger,Malfoys,8.49,164.9
Wendy,Big scary cat,48.8,Superhero,Malfoys,52.83,149.9
Fred,Big scary cat,9.8,Tiger,Malfoys,170.12,72.2
Wendy,Big scary cat,76.8,Superhero,Malfoys,117.05,37.5
Wilbur,Big scary cat,74.8,Superhero,Malfoys,160.47,128.6
Fred,Big scary cat,37.8,Tiger,Malfoys,127.15,169.8
Archibold,Big scary cat,35.8,Tiger,Malfoys,124.87,107.3
Fred,Big scary cat,65.8,Tiger,Malfoys,194.73,125.4
Archibold,Big scary cat,63.8,Tiger,Malfoys,127.92,76.4
Wilbur,Big scary cat,26.8,Superhero,Malfoys,16.79,191.5
Wendy,Big scary cat,100.8,Superhero,Malfoys,174.27,66.5
Wendy,Big scary cat,24.8,Superhero,Malfoys,117.63,129.9
Fred,Big scary cat,93.8,Tiger,Malfoys,149.81,125.4
Archibold,Big scary cat,91.8,Tiger,Malfoys,129.04,38.9
Wilbur,Big scary cat,54.8,Superhero,Malfoys,199.27,58.3
Wendy,Big scary cat,52.8,Superhero,Malfoys,146.24,21.5
Archibold,Big scary cat,15.8,Tiger,Malfoys,199.7,105
Fred,Big scary cat,89.8,Tiger,Malfoys,181.05,157.1
Fred,Big scary cat,13.8,Tiger,Malfoys,175.76,168.9
Wilbur,Big scary cat,50.8,Superhero,Malfoys,11.72,199.3
Fred,Big scary cat,41.8,Tiger,Malfoys,190.62,75.9
Wilbur,Big scary cat,78.8,Superhero,Malfoys,78.54,168.5
Wilbur,Big scary cat,2.8,Superhero,Malfoys,98.86,74.2
Archibold,Big scary cat,39.8,Tiger,Malfoys,139.62,59.9
Archibold,Big scary cat,67.8,Tiger,Malfoys,110.62,40.8
Wendy,Big scary cat,28.8,Superhero,Malfoys,133.56,45.6
Archibold,Big scary cat,95.8,Tiger,Malfoys,66.03,108.1
Wendy,Big scary cat,56.8,Superhero,Malfoys,194.99,34.2
Fred,Big scary cat,17.8,Tiger,Malfoys,57.18,107.4
Wendy,Big scary cat,84.8,Superhero,Malfoys,125.8,198.4
Fred,Big scary cat,45.8,Tiger,Malfoys,17.54,185.8
Wilbur,Big scary cat,6.8,Superhero,Malfoys,145.84,175.5
Fred,Big scary cat,73.8,Tiger,Malfoys,125.64,13.9
Wilbur,Big scary cat,34.8,Superhero,Malfoys,61.76,181.8
Wilbur,Big scary cat,62.8,Superhero,Malfoys,169.84,5.7
Wilbur,Big scary cat,30.8,Superhero,Malfoys,17.79,34.2
Archibold,Big scary cat,99.8,Tiger,Malfoys,12.92,185.7
Archibold,Big scary cat,23.8,Tiger,Malfoys,34.74,147.7
Wendy,Big scary cat,60.8,Superhero,Malfoys,106.72,171.3
Archibold,Big scary cat,51.8,Tiger,Malfoys,160.02,10.9
Archibold,Big scary cat,19.8,Tiger,Malfoys,158.2,39.6
Wendy,Big scary cat,88.8,Superhero,Malfoys,151.08,104.8
Wendy,Big scary cat,12.8,Superhero,Malfoys,62.01,180.1
Fred,Big scary cat,49.8,Tiger,Malfoys,105.65,162.3
Wilbur,Big scary cat,10.8,Superhero,Malfoys,120.34,48.1
Wendy,Big scary cat,8.8,Superhero,Malfoys,182.85,114.9
Wendy,Big scary cat,64.8,Superhero,Malfoys,169.8,154.8
Fred,Big scary cat,25.8,Tiger,Malfoys,101.19,181.9
Wendy,Big scary cat,92.8,Superhero,Malfoys,171.34,91.3
Fred,Big scary cat,53.8,Tiger,Malfoys,78.73,176.5
Wilbur,Big scary cat,90.8,Superhero,Malfoys,38.7,48.8
Wilbur,Big scary cat,14.8,Superhero,Malfoys,119.33,143.5
Fred,Big scary cat,81.8,Tiger,Malfoys,3.43,188.7
Wilbur,Big scary cat,42.8,Superhero,Malfoys,5.79,134.1
Archibold,Big scary cat,79.8,Tiger,Malfoys,77.72,93.6
Archibold,Big scary cat,3.8,Tiger,Malfoys,64.62,187.7
Wendy,Big scary cat,40.8,Superhero,Malfoys,82.86,116.7
Archibold,Big scary cat,31.8,Tiger,Malfoys,180.22,58
Wendy,Big scary cat,68.8,Superhero,Malfoys,155.78,137
Fred,Big scary cat,29.8,Tiger,Malfoys,167.67,123
Wendy,Big scary cat,96.8,Superhero,Malfoys,199.63,47.2
Fred,Big scary cat,57.8,Tiger,Malfoys,175.15,185.1
Wilbur,Big scary cat,18.8,Superhero,Malfoys,14.43,24.8
Fred,Big scary cat,85.8,Tiger,Malfoys,15.46,34.8
Wilbur,Big scary cat,46.8,Superhero,Malfoys,191.86,138.1
Archibold,Big scary cat,7.8,Tiger,Malfoys,101.46,193
Wilbur,Big scary cat,74.8,Superhero,Malfoys,73.93,162.1
Archibold,Big scary cat,35.8,Tiger,Malfoys,191.02,66.9
Archibold,Big scary cat,63.8,Tiger,Malfoys,7.88,56.4
Fred,Big scary cat,61.8,Tiger,Malfoys,186.35,102.4
Wendy,Big scary cat,100.8,Superhero,Malfoys,141.77,166.5
Wendy,Big scary cat,24.8,Superhero,Malfoys,169.8,118.9
Wilbur,Big scary cat,98.8,Superhero,Malfoys,141.97,102.3
Wilbur,Big scary cat,22.8,Superhero,Malfoys,111.36,196.5
Archibold,Big scary cat,91.8,Tiger,Malfoys,174.31,42.5
Archibold,Big scary cat,59.8,Tiger,Malfoys,102.28,170
Wendy,Big scary cat,52.8,Superhero,Malfoys,14.57,128.6
Wendy,Big scary cat,20.8,Superhero,Malfoys,120.59,182.7
Fred,Big scary cat,89.8,Tiger,Malfoys,167.09,175.4
Fred,Big scary cat,13.8,Tiger,Malfoys,12.31,33
Archibold,Big scary cat,87.8,Tiger,Malfoys,98.14,175.9
Archibold,Big scary cat,11.8,Tiger,Malfoys,194.43,125.5
Wilbur,Big scary cat,50.8,Superhero,Malfoys,101.41,167.9
Wendy,Big scary cat,48.8,Superhero,Malfoys,46.93,20.9
Fred,Big scary cat,41.8,Tiger,Malfoys,186.86,172.6
Fred,Big scary cat,9.8,Tiger,Malfoys,184.5,139.7
Wilbur,Big scary cat,78.8,Superhero,Malfoys,193.92,21.2
Wilbur,Big scary cat,2.8,Superhero,Malfoys,131.38,125.6
Wendy,Big scary cat,76.8,Superhero,Malfoys,20.53,184.2
Archibold,Big scary cat,39.8,Tiger,Malfoys,15.57,178.1
Fred,Big scary cat,37.8,Tiger,Malfoys,184.8,151.7
Fred,Big scary cat,65.8,Tiger,Malfoys,167.94,98.8
Wilbur,Big scary cat,26.8,Superhero,Malfoys,71.27,76.8
Fred,Big scary cat,93.8,Tiger,Malfoys,147.21,194.3
Wilbur,Big scary cat,54.8,Superhero,Malfoys,188.14,102.8
Archibold,Big scary cat,15.8,Tiger,Malfoys,174.77,34.4
Wilbur,Big scary cat,82.8,Superhero,Malfoys,8.01,25.5
Archibold,Big scary cat,43.8,Tiger,Malfoys,148.08,196.2
Wendy,Big scary cat,80.8,Superhero,Malfoys,121.31,68.4
Wendy,Big scary cat,4.8,Superhero,Malfoys,31.39,164.3
Archibold,Big scary cat,71.8,Tiger,Malfoys,109.16,140.2
Wendy,Big scary cat,32.8,Superhero,Malfoys,98.08,199
Fred,Big scary cat,69.8,Tiger,Malfoys,34.01,156
Wilbur,Big scary cat,30.8,Superhero,Malfoys,122.02,178.9
Fred,Big scary cat,97.8,Tiger,Malfoys,115.89,189.1
Fred,Big scary cat,21.8,Tiger,Malfoys,21.77,21.8
Wilbur,Big scary cat,58.8,Superhero,Malfoys,95.83,133.1
Archibold,Big scary cat,19.8,Tiger,Malfoys,36.66,194.1
Wilbur,Big scary cat,86.8,Superhero,Malfoys,39.85,55
Archibold,Big scary cat,47.8,Tiger,Malfoys,75.09,111.4
Wendy,Big scary cat,8.8,Superhero,Malfoys,4.59,186.1
Archibold,Big scary cat,75.8,Tiger,Malfoys,172.29,48.6
Wendy,Big scary cat,36.8,Superhero,Malfoys,51.87,181.2
Wendy,Big scary cat,92.8,Superhero,Malfoys,154.48,137.8
Archibold,Big scary cat,51.8,Tiger,Malfoys,138.15,108.6
Wendy,Big scary cat,88.8,Superhero,Malfoys,58.91,147.3
Wendy,Big scary cat,12.8,Superhero,Malfoys,126.82,19
Fred,Big scary cat,81.8,Tiger,Malfoys,57.83,124
Fred,Big scary cat,49.8,Tiger,Malfoys,76.32,23.1
Wilbur,Big scary cat,10.8,Superhero,Malfoys,57.5,163.3
Fred,Big scary cat,77.8,Tiger,Malfoys,9.21,122.6
Fred,Big scary cat,1.8,Tiger,Malfoys,22,140.2
Wilbur,Big scary cat,38.8,Superhero,Malfoys,83.38,82.8
Wilbur,Big scary cat,66.8,Superhero,Malfoys,44.23,189.8
Archibold,Big scary cat,27.8,Tiger,Malfoys,102.19,187.3
Wilbur,Big scary cat,94.8,Superhero,Malfoys,169.03,139.2
Archibold,Big scary cat,55.8,Tiger,Malfoys,177.81,91
Wendy,Big scary cat,16.8,Superhero,Malfoys,130.79,161.8
Archibold,Big scary cat,83.8,Tiger,Malfoys,14.65,176.1
Wendy,Big scary cat,44.8,Superhero,Malfoys,28.28,177.9
Fred,Big scary cat,5.8,Tiger,Malfoys,181.46,120.2
Wendy,Big scary cat,72.8,Superhero,Malfoys,171.08,113.3
Fred,Big scary cat,33.8,Tiger,Malfoys,45.67,73.6
Wilbur,Big scary cat,70.8,Superhero,Malfoys,187.96,122.7
Fred,Big scary cat,61.8,Tiger,Malfoys,36.29,86.7
Wilbur,Big scary cat,98.8,Superhero,Malfoys,172.78,58.9
Wilbur,Big scary cat,22.8,Superhero,Malfoys,175.24,24.3
Archibold,Big scary cat,59.8,Tiger,Malfoys,70.09,74
Wendy,Big scary cat,20.8,Superhero,Malfoys,136.56,116.9
Archibold,Big scary cat,87.8,Tiger,Malfoys,120.68,56.6
Archibold,Big scary cat,11.8,Tiger,Malfoys,145.01,176.9
Fred,Big scary cat,85.8,Tiger,Malfoys,153.67,145.3
Wendy,Big scary cat,48.8,Superhero,Malfoys,152.83,147.5
Wilbur,Big scary cat,46.8,Superhero,Malfoys,95.04,196.5
Fred,Big scary cat,9.8,Tiger,Malfoys,199.05,12
Archibold,Big scary cat,7.8,Tiger,Malfoys,120.81,25.1
Wendy,Big scary cat,76.8,Superhero,Malfoys,128.3,139.8
Wilbur,Big scary cat,74.8,Superhero,Malfoys,162.86,123.5
Fred,Big scary cat,37.8,Tiger,Malfoys,41.54,183.8
Archibold,Big scary cat,35.8,Tiger,Malfoys,99.93,154.7
Fred,Big scary cat,65.8,Tiger,Malfoys,63.09,172.3
Archibold,Big scary cat,63.8,Tiger,Malfoys,127.62,48.9
Wilbur,Big scary cat,26.8,Superhero,Malfoys,58.69,104.6
Wendy,Big scary cat,100.8,Superhero,Malfoys,161.31,145.9
Wendy,Big scary cat,24.8,Superhero,Malfoys,31.39,47.1
Archibold,Big scary cat,91.8,Tiger,Malfoys,132.37,103.4
Wendy,Big scary cat,52.8,Superhero,Malfoys,183.18,166.9
Fred,Big scary cat,89.8,Tiger,Malfoys,67.03,134.3
Fred,Big scary cat,13.8,Tiger,Malfoys,50.27,93.5
Wilbur,Big scary cat,50.8,Superhero,Malfoys,155.53,142.7
Fred,Big scary cat,41.8,Tiger,Malfoys,99.57,186.6
Wilbur,Big scary cat,78.8,Superhero,Malfoys,197.76,193.3
Wilbur,Big scary cat,2.8,Superhero,Malfoys,161.74,32.5
Archibold,Big scary cat,39.8,Tiger,Malfoys,190.09,179.3
Archibold,Big scary cat,67.8,Tiger,Malfoys,36.05,21.2
Wendy,Big scary cat,28.8,Superhero,Malfoys,31.74,119.5
Archibold,Big scary cat,95.8,Tiger,Malfoys,16.89,45.1
Wendy,Big scary cat,56.8,Superhero,Malfoys,100.77,37.4
Fred,Big scary cat,17.8,Tiger,Malfoys,152.19,169.8
Wendy,Big scary cat,84.8,Superhero,Malfoys,174.39,9.8
Fred,Big scary cat,45.8,Tiger,Malfoys,18.84,83.1
Wilbur,Big scary cat,6.8,Superhero,Malfoys,62.15,86.9
Fred,Big scary cat,73.8,Tiger,Malfoys,149.78,61.4
Wilbur,Big scary cat,34.8,Superhero,Malfoys,41.34,61.5
Wilbur,Big scary cat,62.8,Superhero,Malfoys,195.47,60
Archibold,Big scary cat,95.8,Tiger,Malfoys,103.44,196.8
Archibold,Big scary cat,99.8,Tiger,Malfoys,181.21,41.8
Archibold,Big scary cat,23.8,Tiger,Malfoys,53.61,107.1
Wendy,Big scary cat,60.8,Superhero,Malfoys,61.94,54.1
Wendy,Big scary cat,84.8,Superhero,Malfoys,143.51,134.6
Fred,Big scary cat,73.8,Tiger,Malfoys,171.33,177.5
Wilbur,Big scary cat,62.8,Superhero,Malfoys,148.25,122.2
Archibold,Big scary cat,99.8,Tiger,Malfoys,92.1,198.5
Archibold,Big scary cat,51.8,Tiger,Malfoys,141.87,31
Wendy,Big scary cat,88.8,Superhero,Malfoys,145.35,185.9
Fred,Big scary cat,77.8,Tiger,Malfoys,108.94,54.1
Archibold,Big scary cat,75.8,Tiger,Malfoys,75.21,107.1
Wendy,Big scary cat,36.8,Superhero,Malfoys,158.75,40.5
Wilbur,Big scary cat,66.8,Superhero,Malfoys,34.22,136.2
Wendy,Big scary cat,64.8,Superhero,Malfoys,189.7,41.9
Fred,Big scary cat,25.8,Tiger,Malfoys,41.13,128.1
Wilbur,Big scary cat,94.8,Superhero,Malfoys,185.84,152.7
Wendy,Big scary cat,92.8,Superhero,Malfoys,4.56,74.7
Archibold,Big scary cat,55.8,Tiger,Malfoys,58.92,97.5
Fred,Big scary cat,53.8,Tiger,Malfoys,97.96,110.6
Wilbur,Big scary cat,90.8,Superhero,Malfoys,12.25,200.8
Wilbur,Big scary cat,14.8,Superhero,Malfoys,18.41,3.5
Fred,Big scary cat,81.8,Tiger,Malfoys,134.95,127.4
Wilbur,Big scary cat,42.8,Superhero,Malfoys,131.73,86.7
Archibold,Big scary cat,79.8,Tiger,Malfoys,52.58,186.5
Archibold,Big scary cat,3.8,Tiger,Malfoys,114.42,38.6
Wendy,Big scary cat,40.8,Superhero,Malfoys,158.62,120.8
Archibold,Big scary cat,31.8,Tiger,Malfoys,28.72,123.6
Wendy,Big scary cat,68.8,Superhero,Malfoys,174.62,98.8
Fred,Big scary cat,29.8,Tiger,Malfoys,62.76,190.2
Wendy,Big scary cat,96.8,Superhero,Malfoys,7.22,98.6
Fred,Big scary cat,57.8,Tiger,Malfoys,102.06,15.4
Wilbur,Big scary cat,18.8,Superhero,Malfoys,129.89,141.1
Fred,Big scary cat,85.8,Tiger,Malfoys,160.01,145.8
Wilbur,Big scary cat,46.8,Superhero,Malfoys,119.61,163.8
Archibold,Big scary cat,7.8,Tiger,Malfoys,8.33,23.3
Wilbur,Big scary cat,74.8,Superhero,Malfoys,138.12,99.9
Wendy,Big scary cat,72.8,Superhero,Malfoys,83.33,98.2
Archibold,Big scary cat,35.8,Tiger,Malfoys,20.35,61.3
Fred,Big scary cat,33.8,Tiger,Malfoys,26.97,131.7
Wilbur,Big scary cat,70.8,Superhero,Malfoys,96.21,154.6
Archibold,Big scary cat,63.8,Tiger,Malfoys,171.5,145.8
Fred,Big scary cat,61.8,Tiger,Malfoys,132.48,162.4
